id,sender_surname,sender_forename,recipient_surname,recipient_forename,sorting_date,date,sender_address,recipient_address,source,languages, extent, filename,classification,direction,xml_earliest,xml_latest,date_structure,exact_order_needs_review,xml_path,xml_sha256
DCP-LETT-494A,Darwin,C. R.,Spearman,A. Y.,1839-02-04,4 Feb 1839,"London, Upper Gower St, 12",,The National Archives (TNA) (T1/4524 paper 25824),,,DCP-LETT-494A.xml,safe_within_period,from_darwin,1839-02-04,1839-02-04,single_xml_day,False,data/raw/epsilon/ab0d973bae05b54d68d82d068211015996cfec06/expansions/1837-1843/letters/DCP-LETT-494A.xml,a62ce0b2229561d8ceed2de35dcced835d34b6884886e376ef5c22b01fc9b97f
DCP-LETT-495,Henslow,J. S.,Darwin,C. R.,1839-02-07,7 Feb 1839,Cambridge,,DAR 204: 167,,,DCP-LETT-495.xml,safe_within_period,to_darwin,1839-02-07,1839-02-07,single_xml_day,False,data/raw/epsilon/ab0d973bae05b54d68d82d068211015996cfec06/expansions/1837-1843/letters/DCP-LETT-495.xml,31be955f350f8a88b4250a89279b16b63212d3604d3d367180adc1a5ed39e426
DCP-LETT-496,Darwin,C. R.,Whewell,William,1839-02-16,16 Feb [1839],"London, Upper Gower St, 12",,"Trinity College Library, Cambridge (Add c 88: 4)",,,DCP-LETT-496.xml,safe_within_period,from_darwin,1839-02-16,1839-02-16,single_xml_day,False,data/raw/epsilon/ab0d973bae05b54d68d82d068211015996cfec06/expansions/1837-1843/letters/DCP-LETT-496.xml,45cd5c2d2f0ad08a1a25c788d15c4d5fa788583684f2b6a196b4af02472f3577
DCP-LETT-479,Darwin,C. R.,Babbage,Charles,1839-02-19,19 [Feb 1839 - Aug 1842],"London, Upper Gower St, 12",,The British Library (Add MS 37191: 299),,,DCP-LETT-479.xml,safe_within_period,from_darwin,1839-02-19,1842-08-19,alternative_dates,True,data/raw/epsilon/ab0d973bae05b54d68d82d068211015996cfec06/expansions/1837-1843/letters/DCP-LETT-479.xml,e9599cf4470f40a4909b3df49b9900e3b54f1de86b0a2c322ce4935d8c6d1786
DCP-LETT-496A,Irvine,Andrew,Darwin,C. R.,1839-03-07,7 Mar 1839,Leicester,,Geological Society of London (GSL/L/R/4/165),,,DCP-LETT-496A.xml,safe_within_period,to_darwin,1839-03-07,1839-03-07,single_xml_day,False,data/raw/epsilon/ab0d973bae05b54d68d82d068211015996cfec06/expansions/1837-1843/letters/DCP-LETT-496A.xml,771b01f1f322d484bfffed58f67b1036b09ed5cf252805bfcd379a599c720b47
DCP-LETT-497,Darwin,C. R.,Lonsdale,William,1839-03-08,[8 Mar 1839],"London, Upper Gower St, 12",,American Philosophical Society (Mss.B.D25.),,,DCP-LETT-497.xml,safe_within_period,from_darwin,1839-03-08,1839-03-08,single_xml_day,False,data/raw/epsilon/ab0d973bae05b54d68d82d068211015996cfec06/expansions/1837-1843/letters/DCP-LETT-497.xml,f76d4fb13ad26a85b8aff14807df4eb7f6e8ea3c751544485b308ca3f600d340
DCP-LETT-498,Smith,Andrew,Darwin,C. R.,1839-03-16,16 Mar 1839,"Fort Pitt, Chatham",,DAR 204: 172,,,DCP-LETT-498.xml,safe_within_period,to_darwin,1839-03-16,1839-03-16,single_xml_day,False,data/raw/epsilon/ab0d973bae05b54d68d82d068211015996cfec06/expansions/1837-1843/letters/DCP-LETT-498.xml,3953c7c94e41e1f44c377bc22cb9a1c30363fcb0ac1d265276d40dba782b7767
DCP-LETT-473,Darwin,C. R.,Phillips,John,1839-03-18,[18 Mar 1839],"London, Upper Gower St, 12",,Oxford University Museum of Natural History Archive Collections (John Phillips collection),,,DCP-LETT-473.xml,safe_within_period,from_darwin,1839-03-18,1839-03-18,single_xml_day,False,data/raw/epsilon/ab0d973bae05b54d68d82d068211015996cfec06/expansions/1837-1843/letters/DCP-LETT-473.xml,f80ff8545732bd192fe27cd6621e10c88459a37576f583fff6198ee1790d570f
DCP-LETT-499,Darwin,C. R.,Royal Geographical Society,,1839-03-19,[19 Mar 1839],"London, Upper Gower St, 12",,Royal Geographical Society,,,DCP-LETT-499.xml,safe_within_period,from_darwin,1839-03-19,1839-03-19,single_xml_day,False,data/raw/epsilon/ab0d973bae05b54d68d82d068211015996cfec06/expansions/1837-1843/letters/DCP-LETT-499.xml,511d6b4d79844a3ce8c33e4c7c9da9fb4482630200d2d24c136712db33182d4a
DCP-LETT-500,FitzRoy,Robert,Darwin,C. R.,1839-03-20,[20 Mar 1839],"London, Chester St",,DAR 204: 146,,,DCP-LETT-500.xml,safe_within_period,to_darwin,1839-03-20,1839-03-20,single_xml_day,False,data/raw/epsilon/ab0d973bae05b54d68d82d068211015996cfec06/expansions/1837-1843/letters/DCP-LETT-500.xml,ab46c4da596c8e4d2b5f4c6f7bb8432ef09bf31c872aa61458313cbb48361664
DCP-LETT-501,Darwin,C. R.,Shoberl,William,1839-03-21,[21 Mar 1839],"London, Upper Gower St, 12",,American Philosophical Society (Mss.B.D25.18),,,DCP-LETT-501.xml,safe_within_period,from_darwin,1839-03-21,1839-03-21,single_xml_day,False,data/raw/epsilon/ab0d973bae05b54d68d82d068211015996cfec06/expansions/1837-1843/letters/DCP-LETT-501.xml,c141c7ae97e759b0c89e129402f13313a82114b9ab164eb120693c08b6565af4
DCP-LETT-502,Darwin,C. R.,Herbert,William,1839-04-01,[c. 1 Apr 1839],"London, Upper Gower St, 12",,DAR 185: 62,,,DCP-LETT-502.xml,safe_within_period,from_darwin,1839-04-01,1839-04-01,single_xml_day,True,data/raw/epsilon/ab0d973bae05b54d68d82d068211015996cfec06/expansions/1837-1843/letters/DCP-LETT-502.xml,9904531e024725b4ef2cfc7f147fea2023f5bdea65c08969325cc1d2cdd35679
DCP-LETT-504,Whewell,William,Darwin,C. R.,1839-04-11,11 Apr 1839,"Trinity College, Cambridge",,DAR 204: 175,,,DCP-LETT-504.xml,safe_within_period,to_darwin,1839-04-11,1839-04-11,single_xml_day,False,data/raw/epsilon/ab0d973bae05b54d68d82d068211015996cfec06/expansions/1837-1843/letters/DCP-LETT-504.xml,a13d49c8dec95a6d5a50282949a7f240f44a9d451f6c9b662bce5ceaeda8debb
DCP-LETT-505,Henslow,J. S.,Darwin,C. R.,1839-04-14,[c. 14 Apr 1839],unstated,,DAR 185: 63v,,,DCP-LETT-505.xml,safe_within_period,to_darwin,1839-04-14,1839-04-14,single_xml_day,True,data/raw/epsilon/ab0d973bae05b54d68d82d068211015996cfec06/expansions/1837-1843/letters/DCP-LETT-505.xml,ba2e657b37c0a793b74c1e95108fc699c5b584b50a183db1a9863899ed5dfdb5
DCP-LETT-506,Darwin,C. R.,Whewell,William,1839-04-16,16 Apr [1839],"London, Upper Gower St, 12",,"Trinity College Library, Cambridge (Add c 88: 6)",,,DCP-LETT-506.xml,safe_within_period,from_darwin,1839-04-16,1839-04-16,single_xml_day,False,data/raw/epsilon/ab0d973bae05b54d68d82d068211015996cfec06/expansions/1837-1843/letters/DCP-LETT-506.xml,97cda72e026064e571d1ec8d43f099469dcc971efc7cbe6561530979ba372f0f
DCP-LETT-507,Darwin,C. R.,Société géologique de France,,1839-04-25,25 Apr 1839,Somerset House,,Bibliothèque municipale de Versailles (Autographe Darwin),,,DCP-LETT-507.xml,safe_within_period,from_darwin,1839-04-25,1839-04-25,single_xml_day,False,data/raw/epsilon/ab0d973bae05b54d68d82d068211015996cfec06/expansions/1837-1843/letters/DCP-LETT-507.xml,ce2dcf543079bf5ff5863a014391e0713ddb4d9eed9b511d2645d784a787c000
DCP-LETT-496F,Darwin,C. R.,Lonsdale,William,1839-04-27,[27 Apr 1839 or earlier],London,,"University Archives (dealers) (3 March 2021, lot 73)",,,DCP-LETT-496F.xml,safe_within_period,from_darwin,1839-04-27,1839-04-27,single_xml_day,False,data/raw/epsilon/ab0d973bae05b54d68d82d068211015996cfec06/expansions/1837-1843/letters/DCP-LETT-496F.xml,a278e531a81f3cd3840e063c5db033fbf759c54aafa12a152ae25da6b290fe04
DCP-LETT-507A,Rose,C. B.,Darwin,C. R.,1839-04-30,30 Apr 1839,Swaffham,,Geological Society of London (GSL/L/R/4/216),,,DCP-LETT-507A.xml,safe_within_period,to_darwin,1839-04-30,1839-04-30,single_xml_day,False,data/raw/epsilon/ab0d973bae05b54d68d82d068211015996cfec06/expansions/1837-1843/letters/DCP-LETT-507A.xml,7b55c094ea10db8cedf30410d46fabce8a56cf060a9d058b128c8db72c5bec00
DCP-LETT-509,Ford,R. S.,Darwin,C. R.,1839-05-06,6 May 1839,Swynnerton,,DAR 186: 44,,,DCP-LETT-509.xml,safe_within_period,to_darwin,1839-05-06,1839-05-06,single_xml_day,False,data/raw/epsilon/ab0d973bae05b54d68d82d068211015996cfec06/expansions/1837-1843/letters/DCP-LETT-509.xml,7e5a5afdc623a423669074df694b60fae7800140b29346443717e56d44da1f09
DCP-LETT-510,Embury,George,Darwin,C. R.,1839-05-10,[10 May 1839],unstated,,DAR 186: 51,,,DCP-LETT-510.xml,safe_within_period,to_darwin,1839-05-10,1839-05-10,single_xml_day,False,data/raw/epsilon/ab0d973bae05b54d68d82d068211015996cfec06/expansions/1837-1843/letters/DCP-LETT-510.xml,d224cdd4e9e23f084b1c408d428fe2f88d64df18614d2c3b97f1b922a1e158ec
DCP-LETT-511,Darwin,C. R.,American Philosophical Society.,,1839-05-23,23 May 1839,Somerset House,,American Philosophical Society (Mss.B.D25.16),,,DCP-LETT-511.xml,safe_within_period,from_darwin,1839-05-23,1839-05-23,single_xml_day,False,data/raw/epsilon/ab0d973bae05b54d68d82d068211015996cfec06/expansions/1837-1843/letters/DCP-LETT-511.xml,524ff1d96a54415a3092adc53328cd7333929a8d095029614fdcb0a5df0cd7b1
DCP-LETT-511A,Darwin,C. R.,Mantell,G. A.,1839-05-23,23 May 1839,Geological Society of London,,"Alexander Turnbull Library, National Library of New Zealand (Mantell papers, fMS-Papers-0083-465)",,,DCP-LETT-511A.xml,safe_within_period,from_darwin,1839-05-23,1839-05-23,single_xml_day,False,data/raw/epsilon/ab0d973bae05b54d68d82d068211015996cfec06/expansions/1837-1843/letters/DCP-LETT-511A.xml,ef4e197c753c2b1e9cacace884b9f28a318c570a470c9f6199a8024e0a413bb9
DCP-LETT-511F,Silliman,"Benjamin, Sr",Darwin,C. R.,1839-05-24,24 May 1839,Yale,,Geological Society of London (GSL/L/R/233),,,DCP-LETT-511F.xml,safe_within_period,to_darwin,1839-05-24,1839-05-24,single_xml_day,False,data/raw/epsilon/ab0d973bae05b54d68d82d068211015996cfec06/expansions/1837-1843/letters/DCP-LETT-511F.xml,cc0b6f23d33dbb20b5bee2095bb4817e7c97ddc2dd3213f92650424dd1f0edfa
DCP-LETT-512,Darwin,C. R.,Candolle,Alphonse de,1839-05-25,25 May [1839],"London, Upper Gower St, 12",,Archives de la famille de Candolle (private collection),,,DCP-LETT-512.xml,safe_within_period,from_darwin,1839-05-25,1839-05-25,single_xml_day,False,data/raw/epsilon/ab0d973bae05b54d68d82d068211015996cfec06/expansions/1837-1843/letters/DCP-LETT-512.xml,559efc0796d66b11023b273e7abdd04a2af3d1ffc2d15d16dac6b5e182810b6d
DCP-LETT-512A,Darwin,C. R.,Spearman,A. Y.,1839-05-27,27 May 1839,"London, Upper Gower St, 12",,The National Archives (TNA) (T1/4524 paper 25824),,,DCP-LETT-512A.xml,safe_within_period,from_darwin,1839-05-27,1839-05-27,single_xml_day,False,data/raw/epsilon/ab0d973bae05b54d68d82d068211015996cfec06/expansions/1837-1843/letters/DCP-LETT-512A.xml,eb0051d7e08f70bd87a9e47cf81b31a192ae53433778fcc9051698c09fbcddb8
DCP-LETT-513,Darwin,C. R.,Macleay,W. S.,1839-05-29,29 May 1839,"London, Upper Gower St, 12",,Linnean Society of London,,,DCP-LETT-513.xml,safe_within_period,from_darwin,1839-05-29,1839-05-29,single_xml_day,False,data/raw/epsilon/ab0d973bae05b54d68d82d068211015996cfec06/expansions/1837-1843/letters/DCP-LETT-513.xml,15ed5e2296466677ebeb8cb25ab037b2b984a21e4c0f995d6f56b5fb0921c244
DCP-LETT-514,Darwin,C. R.,Unidentified,,1839-05-29,29 May 1839,"London, Upper Gower St, 12",,"Mitchell Library, Sydney (MLMSS 2009/108: 6)",,,DCP-LETT-514.xml,safe_within_period,from_darwin,1839-05-29,1839-05-29,single_xml_day,False,data/raw/epsilon/ab0d973bae05b54d68d82d068211015996cfec06/expansions/1837-1843/letters/DCP-LETT-514.xml,615dfec634b1a82d040fb702416b1a5ca7efa5e7fcd9bcb4f1542744925b8234
DCP-LETT-515,Darwin,C. R.,Mitchell,T. L.,1839-05-31,31 May [1839],"London, Upper Gower St, 12",,"Mitchell Library, Sydney (A 295/1 pp.1–3)",,,DCP-LETT-515.xml,safe_within_period,from_darwin,1839-05-31,1839-05-31,single_xml_day,False,data/raw/epsilon/ab0d973bae05b54d68d82d068211015996cfec06/expansions/1837-1843/letters/DCP-LETT-515.xml,0e48301600fa3388fadddc2991c958c07ae71d53b37d7c9cb4dff0a52d343878
DCP-LETT-508,Darwin,C. R.,Gray,G. R.,1839-06-01,[June–Oct 1839],"London, Upper Gower St, 12",,The British Library (Egerton MS 2348: 235–6),,,DCP-LETT-508.xml,safe_within_period,from_darwin,1839-06-01,1839-10-31,bounded_range,True,data/raw/epsilon/ab0d973bae05b54d68d82d068211015996cfec06/expansions/1837-1843/letters/DCP-LETT-508.xml,03864a8c4e60a6d93cc5d942e96797ee00a5ed1ece703f316f0c7da7e0def1ac
DCP-LETT-516,FitzRoy,Robert,Darwin,C. R.,1839-06-02,[2 or 16] June 1839,"London, Chester St",,DAR 204: 144,,,DCP-LETT-516.xml,safe_within_period,to_darwin,1839-06-02,1839-06-16,alternative_dates,True,data/raw/epsilon/ab0d973bae05b54d68d82d068211015996cfec06/expansions/1837-1843/letters/DCP-LETT-516.xml,ee92c0333a090c6bfd73d9cc266e1f915dfd754f65dcdce8802837a08eb66589
DCP-LETT-517,Darwin,C. R.,"Smith, Elder & Co",,1839-06-06,6 June [1839],"London, Upper Gower St, 12",,Wellcome Collection,,,DCP-LETT-517.xml,safe_within_period,from_darwin,1839-06-06,1839-06-06,single_xml_day,False,data/raw/epsilon/ab0d973bae05b54d68d82d068211015996cfec06/expansions/1837-1843/letters/DCP-LETT-517.xml,262de2387010931818a72b4cdc0c1dbd927daf9d6e61476e0959946023cf7b04
DCP-LETT-518,Buckland,William,Darwin,C. R.,1839-06-07,7 June 1839,unstated,,DAR 204: 176,,,DCP-LETT-518.xml,safe_within_period,to_darwin,1839-06-07,1839-06-07,single_xml_day,False,data/raw/epsilon/ab0d973bae05b54d68d82d068211015996cfec06/expansions/1837-1843/letters/DCP-LETT-518.xml,4a47bc17bdfbccea0dccb24b980b65d12bc264a7ff08b596db5d82f725003531
DCP-LETT-519,Owen,Richard,Darwin,C. R.,1839-06-11,11 June 1839,College of Surgeons,,DAR 204: 183,,,DCP-LETT-519.xml,safe_within_period,to_darwin,1839-06-11,1839-06-11,single_xml_day,False,data/raw/epsilon/ab0d973bae05b54d68d82d068211015996cfec06/expansions/1837-1843/letters/DCP-LETT-519.xml,b602d7e08e53bb1b9c70808696f20ea9629a4ca7da1808568724d6d322a13d72
DCP-LETT-520,Fitton,W. H.,Darwin,C. R.,1839-06-13,13 June 1839,unstated,,DAR 204: 178,,,DCP-LETT-520.xml,safe_within_period,to_darwin,1839-06-13,1839-06-13,single_xml_day,False,data/raw/epsilon/ab0d973bae05b54d68d82d068211015996cfec06/expansions/1837-1843/letters/DCP-LETT-520.xml,982d230f5ac7e16dc95cd3abe0644ffb32e55d7b27e9f90d9dfcc25fa0e545c8
DCP-LETT-521,Lonsdale,William,Darwin,C. R.,1839-06-15,15 June 1839,unstated,,DAR 204: 182,,,DCP-LETT-521.xml,safe_within_period,to_darwin,1839-06-15,1839-06-15,single_xml_day,False,data/raw/epsilon/ab0d973bae05b54d68d82d068211015996cfec06/expansions/1837-1843/letters/DCP-LETT-521.xml,5b42238a6108b1be6402c6613dcdf3fa399e7e294183c036b0f38f5b6c0a2ce5
DCP-LETT-522,FitzRoy,Robert,Darwin,C. R.,1839-06-20,20 June [1839],"Bromham, Bedford",,DAR 204: 147,,,DCP-LETT-522.xml,safe_within_period,to_darwin,1839-06-20,1839-06-20,single_xml_day,False,data/raw/epsilon/ab0d973bae05b54d68d82d068211015996cfec06/expansions/1837-1843/letters/DCP-LETT-522.xml,2e63ca4b70ea9839c7b9fe3aaea77308682f5561ad9bda348fb911c73bb4589f
DCP-LETT-523,Darwin,C. R.,Herbert,William,1839-06-26,26 June 1839,"London, Upper Gower St, 12",,DAR 185: 65–6,,,DCP-LETT-523.xml,safe_within_period,from_darwin,1839-06-26,1839-06-26,single_xml_day,False,data/raw/epsilon/ab0d973bae05b54d68d82d068211015996cfec06/expansions/1837-1843/letters/DCP-LETT-523.xml,4fc563e75a75ae944d55ce3b98be8d3aeac71f4cf2514afff26d71487e5a26d4
DCP-LETT-524,Herbert,William,Darwin,C. R.,1839-06-27,[c. 27 June 1839],"London, Chester St, 16",,DAR 185: 67,,,DCP-LETT-524.xml,safe_within_period,to_darwin,1839-06-27,1839-06-27,single_xml_day,True,data/raw/epsilon/ab0d973bae05b54d68d82d068211015996cfec06/expansions/1837-1843/letters/DCP-LETT-524.xml,8083f659aa5c770393a921477fcd5e08ce58286c0f102fd2f897ab9a9b127f8f
DCP-LETT-524F,Darwin,C. R.,Green,Thomas,1839-06-30,[after 30 June 1839],"12 Upper Gower Street, London",,"Bonhams, New York (dealers) (21 September 2015)",,,DCP-LETT-524F.xml,ambiguous_period,from_darwin,1839-07-01,1882-12-31,bounded_range,True,data/raw/epsilon/ab0d973bae05b54d68d82d068211015996cfec06/expansions/1837-1843/letters/DCP-LETT-524F.xml,6998cdc87793753748a5f1a94cc7734b7c9495af996e5d7bbd6d1bfcf2a9de8e
DCP-LETT-525,De Salis,W. A. F.,Darwin,C. R.,1839-07-08,8 July 1839,Brighton,,Geological Society of London (GSL/L/R/4/225),,,DCP-LETT-525.xml,safe_within_period,to_darwin,1839-07-08,1839-07-08,single_xml_day,False,data/raw/epsilon/ab0d973bae05b54d68d82d068211015996cfec06/expansions/1837-1843/letters/DCP-LETT-525.xml,955a1e40a32b65e00e494632dec8cb262553b34772a2e31520bfbf033d7594fd
DCP-LETT-525A,Darwin,C. R.,Spearman,A. Y.,1839-07-13,13 July 1839,"London, Upper Gower St, 12",,The National Archives (TNA) (T1/4524 paper 25824),,,DCP-LETT-525A.xml,safe_within_period,from_darwin,1839-07-13,1839-07-13,single_xml_day,False,data/raw/epsilon/ab0d973bae05b54d68d82d068211015996cfec06/expansions/1837-1843/letters/DCP-LETT-525A.xml,b578967210dbffc5abc3a7b99358d1b01267263c27f162601b617e8fc2018934
DCP-LETT-526,Yarrell,William,Darwin,C. R.,1839-07-14,14 July 1839,"London, Ryder St, 6",,DAR 204: 185,,,DCP-LETT-526.xml,safe_within_period,to_darwin,1839-07-14,1839-07-14,single_xml_day,False,data/raw/epsilon/ab0d973bae05b54d68d82d068211015996cfec06/expansions/1837-1843/letters/DCP-LETT-526.xml,af765ca0ea25d9c98ffdb3fcc9ea157ce8d6eb31f85696ecd82d1d8bdab0272f
DCP-LETT-527,Darwin,C. R.,Jenyns,Leonard,1839-07-15,15 July [1839],"London, Upper Gower St, 12",,Bath Royal Literary and Scientific Institution,,,DCP-LETT-527.xml,safe_within_period,from_darwin,1839-07-15,1839-07-15,single_xml_day,False,data/raw/epsilon/ab0d973bae05b54d68d82d068211015996cfec06/expansions/1837-1843/letters/DCP-LETT-527.xml,7a17c0f96cd560fb4d0e7c2f3473a2e4a85bc8ee5815ec6e1713877bb43ee325
DCP-LETT-528,Malcolmson,J. G.,Darwin,C. R.,1839-07-24,24 July 1839,Forres,,DAR 39: 7–10,,,DCP-LETT-528.xml,safe_within_period,to_darwin,1839-07-24,1839-07-24,single_xml_day,False,data/raw/epsilon/ab0d973bae05b54d68d82d068211015996cfec06/expansions/1837-1843/letters/DCP-LETT-528.xml,70f4e0552bfe234a8da88443168e033a6011735c538c1954971617af0801e424
DCP-LETT-529,Elie de Beaumont,Léonce,Darwin,C. R.,1839-07-31,31 July 1839,Paris,,DAR 204: 177,,,DCP-LETT-529.xml,safe_within_period,to_darwin,1839-07-31,1839-07-31,single_xml_day,False,data/raw/epsilon/ab0d973bae05b54d68d82d068211015996cfec06/expansions/1837-1843/letters/DCP-LETT-529.xml,53924ff3bc46400d5fe9a05cf84a363c1868e6e0677e7a5af90bb8614377a046
DCP-LETT-530,Darwin,C. R.,Smyth,W. H.,1839-08-07,7 Aug [1839],"London, Upper Gower St, 12",,American Philosophical Society (Mss.B.D25.),,,DCP-LETT-530.xml,safe_within_period,from_darwin,1839-08-07,1839-08-07,single_xml_day,False,data/raw/epsilon/ab0d973bae05b54d68d82d068211015996cfec06/expansions/1837-1843/letters/DCP-LETT-530.xml,66f50c054c5b2e9e4c2af60d3a4474c7e001ea81ff5bd1e4a09bb68cf846426a
DCP-LETT-531,Darwin,C. R.,Shoberl,William,1839-08-16,16 Aug [1839],"London, Upper Gower St, 12",,American Philosophical Society (Mss.B.D25.),,,DCP-LETT-531.xml,safe_within_period,from_darwin,1839-08-16,1839-08-16,single_xml_day,False,data/raw/epsilon/ab0d973bae05b54d68d82d068211015996cfec06/expansions/1837-1843/letters/DCP-LETT-531.xml,1c5968bcaca563529df5079f0dc7e9ec9ab569da19aa6588b428a953efee32f3
DCP-LETT-532,Hartmann,C. F. A.,Darwin,C. R.,1839-08-23,23 Aug 1839,Braunschweig,,DAR 204: 179,,,DCP-LETT-532.xml,safe_within_period,to_darwin,1839-08-23,1839-08-23,single_xml_day,False,data/raw/epsilon/ab0d973bae05b54d68d82d068211015996cfec06/expansions/1837-1843/letters/DCP-LETT-532.xml,39bc4e9bd8480b4d67c4697cbf215d0d05aa28fa8625291a08f0dd0b6cd72de1
DCP-LETT-533,Malcolmson,J. G.,Darwin,C. R.,1839-08-31,31 Aug 1839,Forres,,DAR 39: 11,,,DCP-LETT-533.xml,safe_within_period,to_darwin,1839-08-31,1839-08-31,single_xml_day,False,data/raw/epsilon/ab0d973bae05b54d68d82d068211015996cfec06/expansions/1837-1843/letters/DCP-LETT-533.xml,774d405cfcd4a38b50d818af74a999236222d9163077aa146f35646e2551276f
DCP-LETT-534,Humboldt,Alexander von,Darwin,C. R.,1839-09-18,18 Sept 1839,"Sans Souci, Potsdam",,DAR 204: 180,,,DCP-LETT-534.xml,safe_within_period,to_darwin,1839-09-18,1839-09-18,single_xml_day,False,data/raw/epsilon/ab0d973bae05b54d68d82d068211015996cfec06/expansions/1837-1843/letters/DCP-LETT-534.xml,fc10f005eee89c7bd7eccbe4afcb14f05a010cdf2c78e2f660f4a6c726ad7555
DCP-LETT-474,Darwin,C. R.,Babbage,Charles,1839-10-01,[Oct 1839 – Aug 1842],"London, Upper Gower St, 12",,The British Library (Add MS 37191: 296),,,DCP-LETT-474.xml,safe_within_period,from_darwin,1839-10-01,1842-08-31,bounded_range,True,data/raw/epsilon/ab0d973bae05b54d68d82d068211015996cfec06/expansions/1837-1843/letters/DCP-LETT-474.xml,a9af80ae8f8fea2237a31cb6a422cb539e489355531ba6c0ac64d9372eba6cc2
DCP-LETT-535,Malcolmson,J. G.,Darwin,C. R.,1839-10-07,7 Oct 1839,Forres,,DAR 39: 12–14,,,DCP-LETT-535.xml,safe_within_period,to_darwin,1839-10-07,1839-10-07,single_xml_day,False,data/raw/epsilon/ab0d973bae05b54d68d82d068211015996cfec06/expansions/1837-1843/letters/DCP-LETT-535.xml,432731d9f6b8ce54b606e56a2bd2b55cee65039f7a9c1184331dc1e98c0d62b1
DCP-LETT-559,Malcolmson,J. G.,Darwin,C. R.,1839-10-07,[after 7 Oct 1839],unstated,,DAR 50: C24–5,,,DCP-LETT-559.xml,ambiguous_period,to_darwin,1839-10-08,1882-12-31,bounded_range,True,data/raw/epsilon/ab0d973bae05b54d68d82d068211015996cfec06/expansions/1837-1843/letters/DCP-LETT-559.xml,8ce9a37814014c45f1ef07d182b466e0b37fe0e7310b1c1404fbfd716159308b
DCP-LETT-536,Darwin,C. R.,Washington,John,1839-10-14,14 Oct [1839],"London, Upper Gower St, 12",,Royal Geographical Society,,,DCP-LETT-536.xml,safe_within_period,from_darwin,1839-10-14,1839-10-14,single_xml_day,False,data/raw/epsilon/ab0d973bae05b54d68d82d068211015996cfec06/expansions/1837-1843/letters/DCP-LETT-536.xml,37bda72b43c34b683a11920c6efb16a5f616598fe27e698be70d780b917a0ecd
DCP-LETT-537,Darwin,C. R.,Washington,John,1839-10-14,[14 Oct 1839],"London, Upper Gower St, 12",,Royal Geographical Society,,,DCP-LETT-537.xml,safe_within_period,from_darwin,1839-10-14,1839-10-14,single_xml_day,False,data/raw/epsilon/ab0d973bae05b54d68d82d068211015996cfec06/expansions/1837-1843/letters/DCP-LETT-537.xml,01d8342f71f74629708af3776e2de778ce633e408d6381e6cb726f28367e2d72
DCP-LETT-538,Darwin,C. R.,Jenyns,Leonard,1839-10-14,14 Oct [1839],"London, Upper Gower St, 12",,Bath Royal Literary and Scientific Institution,,,DCP-LETT-538.xml,safe_within_period,from_darwin,1839-10-14,1839-10-14,single_xml_day,False,data/raw/epsilon/ab0d973bae05b54d68d82d068211015996cfec06/expansions/1837-1843/letters/DCP-LETT-538.xml,c3fbee5ad0dac6e1504993015162fb185db6d70a8e869ac2d1891e4395857453
DCP-LETT-538A,Darwin,C. R.,Spearman,A. Y.,1839-10-14,14 Oct 1839,"London, Upper Gower St, 12",,The National Archives (TNA) (T1/4524 paper 25824),,,DCP-LETT-538A.xml,safe_within_period,from_darwin,1839-10-14,1839-10-14,single_xml_day,False,data/raw/epsilon/ab0d973bae05b54d68d82d068211015996cfec06/expansions/1837-1843/letters/DCP-LETT-538A.xml,3e3a476c49f315ab764b951fc3ac2f81713730c349cfe6fca758342bf12fc290
DCP-LETT-539,Darwin,C. R.,Jenyns,Leonard,1839-10-17,17 Oct [1839],"London, Upper Gower St, 12",,Bath Royal Literary and Scientific Institution,,,DCP-LETT-539.xml,safe_within_period,from_darwin,1839-10-17,1839-10-17,single_xml_day,False,data/raw/epsilon/ab0d973bae05b54d68d82d068211015996cfec06/expansions/1837-1843/letters/DCP-LETT-539.xml,5817894a5d918c84724bdce2c2acebac095ad426b14a1ea59636aaf16391b252
